Respondent_ID,Segment,Gender,Q1_Age,Q2_Nationality,Q3_Income_Bracket,Q3_Income_AED_Month,Q4_Living_Situation,Q5_Area_Dubai,Q6_Num_Apps_Used,Q7_Monthly_Service_Spend_AED,Q8_Hours_Logistics_Per_Week,Q9_Uses_Laundry,Q9_Uses_Cleaning,Q9_Uses_Carwash,Q9_Uses_Grocery,Q9_Uses_Salon,Q9_Uses_Maintenance,Q9_Uses_Petcare,Q9_Uses_Airport,Q9_Uses_Concierge,Q10_Satisfaction_Current,Q11_Problem_Frequency,Q12_Pain_Score_1to10,Q13_Primary_Frustration,Q14_Importance_One_App,Q15_Freq_Laundry,Q15_Freq_Cleaning,Q15_Freq_Carwash,Q15_Freq_Grocery,Q15_Freq_Salon,Q15_Freq_Maintenance,Q15_Freq_Petcare,Q16_Car_Ownership,Q17_Pet_Ownership,Q18_Subscription_Intent,Q19_WTP_AED_Month,Q19_WTP_Category,Q20_Preferred_Payment,Q21_Rank_Laundry,Q21_Rank_Cleaning,Q21_Rank_Carwash,Q21_Rank_Grocery,Q21_Rank_Salon,Q21_Rank_Maintenance,Q21_Rank_Petcare,Q21_Rank_Airport,Q21_Rank_Concierge,Q22_AI_Comfort,Q23_Existing_Subscriptions,Q24_Trust_Driver,Q25_LifeScore,Would_Subscribe
LP0077,Nuclear Family,Female,35,Indian,3,18500.0,Family with kids,International City/Al Quoz,6,1700.0,5,1,1,1,1,0,1,1,0,0,3,2,9.1,Too expensive,4,4,4,3,5,3,4,1,Family car,No pets,5,400.0,AED 400-499,Annual subscription,0,2,0,1,0,3,0,0,0,2,2,Peer recommendation,3,1
LP0078,Busy Professional,Female,30,Indian,4,25100.0,Flatmates,Mirdif/Sports City,4,1310.0,4,1,1,0,0,0,0,0,1,0,1,4,8.5,Too many apps to manage,5,5,4,5,4,3,2,1,Own car,No pets,4,410.0,AED 400-499,Pay per use + discount,1,0,2,3,0,0,0,0,0,4,3,Peer recommendation,1,1
LP0079,Budget Expat,Female,27,Filipino,4,25700.0,Family with kids,Other,5,380.0,4,0,1,0,0,1,0,0,1,0,4,3,7.1,Too many apps to manage,2,3,4,3,3,4,2,2,Own car,No pets,4,310.0,AED 300-399,Flexible credits,0,1,0,0,2,0,0,3,0,3,1,Free trial,2,0
LP0080,Nuclear Family,Male,35,Arab,3,19200.0,Family with kids,Mirdif/Sports City,5,1030.0,2,1,1,1,0,1,1,0,1,0,3,5,4.5,Too expensive,4,4,4,3,3,3,4,2,Own car,No pets,5,450.0,AED 400-499,Flexible credits,3,1,0,0,0,2,0,0,0,3,3,Transparent pricing,2,1
LP0081,Busy Professional,Female,32,Filipino,3,12000.0,Couple no kids,Deira/Bur Dubai,6,1600.0,3,0,1,0,1,1,0,1,1,0,2,3,8.5,Too many apps to manage,4,5,4,4,5,3,3,1,Own car,No pets,4,230.0,AED 200-299,Monthly subscription,1,0,3,2,0,0,0,0,0,5,3,Free trial,2,1
LP0082,Busy Professional,Male,31,Indian,2,5900.0,Living alone,Downtown/Business Bay,7,960.0,2,1,0,1,1,0,0,0,1,0,1,4,10.0,Too many apps to manage,5,4,3,3,3,2,2,1,Own car,Multiple pets,4,1030.0,AED 750+,Monthly subscription,1,0,0,3,0,0,0,2,0,2,1,Transparent pricing,3,1
LP0083,Busy Professional,Female,32,Filipino,3,18700.0,Family with kids,International City/Al Quoz,6,1280.0,5,1,1,1,1,1,1,0,0,0,2,4,6.8,Too many apps to manage,4,4,3,2,4,3,3,3,Family car,Multiple pets,5,260.0,AED 200-299,Flexible credits,1,0,0,2,3,0,0,0,0,4,3,Transparent pricing,1,1
LP0084,Premium Resident,Prefer not to say,33,Other,5,56200.0,Living alone,Downtown/Business Bay,4,6230.0,1,1,1,1,1,1,0,1,1,1,1,3,6.5,No personalisation,4,4,4,4,3,4,4,3,Own car,One pet,4,490.0,AED 400-499,Flexible credits,3,1,0,0,0,2,0,0,0,4,2,Verified partners,3,1
LP0085,Busy Professional,Male,30,Other,2,6300.0,Living alone,Downtown/Business Bay,8,560.0,4,1,0,1,1,1,1,0,0,0,2,4,7.8,Hard to book and track,5,3,2,5,3,3,4,2,Family car,No pets,5,280.0,AED 200-299,Monthly subscription,0,0,1,0,3,2,0,0,0,4,3,Free trial,2,1
LP0086,Nuclear Family,Female,35,Filipino,1,3700.0,Family with kids,Mirdif/Sports City,7,4020.0,3,1,0,1,1,1,0,0,0,0,2,4,8.8,Too many apps to manage,4,5,4,5,3,2,4,2,Own car,Multiple pets,5,250.0,AED 200-299,Monthly subscription,1,0,2,0,0,3,0,0,0,3,2,Peer recommendation,3,1
LP0087,Premium Resident,Male,39,Other,5,35700.0,Family with kids,Downtown/Business Bay,7,10450.0,3,1,1,1,1,1,1,0,1,1,3,2,8.4,No personalisation,4,4,3,4,3,5,4,2,Own car,No pets,4,560.0,AED 500-749,Pay per use + discount,0,0,3,0,1,2,0,0,0,4,2,Data privacy,3,1
LP0088,Nuclear Family,Female,37,Filipino,3,14100.0,Family with kids,Palm/Emirates Hills,5,1700.0,1,1,1,1,1,1,0,1,0,0,2,3,7.8,Too expensive,5,4,4,3,4,3,2,2,Own car,One pet,4,320.0,AED 300-399,Monthly subscription,2,3,0,1,0,0,0,0,0,2,2,Free trial,3,1
LP0089,Nuclear Family,Female,43,Indian,3,11100.0,Family with kids,International City/Al Quoz,7,3380.0,3,1,1,1,1,1,1,1,0,1,2,3,6.9,Unreliable quality/timing,5,5,3,3,5,3,3,2,No car,No pets,5,290.0,AED 200-299,Pay per use + discount,2,0,0,1,0,3,0,0,0,3,3,Peer recommendation,2,1
LP0090,Busy Professional,Female,35,Pakistani,3,13800.0,Living alone,International City/Al Quoz,7,870.0,3,1,0,1,1,1,1,0,0,0,3,4,8.3,Too many apps to manage,3,4,3,3,4,3,1,1,No car,No pets,4,210.0,AED 200-299,Annual subscription,2,0,0,1,3,0,0,0,0,5,2,Transparent pricing,3,1
LP0091,Budget Expat,Female,30,Pakistani,2,7700.0,Living alone,International City/Al Quoz,4,340.0,3,1,1,1,0,0,1,1,0,1,2,1,7.2,No cross-service loyalty,4,2,4,4,3,4,3,1,Own car,One pet,4,140.0,AED 100-199,Monthly subscription,0,3,2,0,1,0,0,0,0,3,1,Data privacy,3,0
LP0092,Busy Professional,Female,34,Arab,3,13900.0,Couple no kids,Downtown/Business Bay,5,1400.0,2,0,0,1,1,0,1,0,0,0,2,4,8.6,Too many apps to manage,4,4,3,4,3,3,2,2,Own car,One pet,4,290.0,AED 200-299,Monthly subscription,2,3,1,0,0,0,0,0,0,4,2,Verified partners,2,1
LP0093,Nuclear Family,Female,40,British/Western,2,5900.0,Family with kids,International City/Al Quoz,5,700.0,5,0,1,1,1,1,0,1,1,0,3,4,6.3,Too many apps to manage,4,4,4,4,4,3,5,2,Family car,No pets,3,550.0,AED 500-749,Monthly subscription,0,3,0,2,0,1,0,0,0,4,2,Verified partners,1,1
LP0094,Nuclear Family,Female,35,Other,3,10800.0,Family with kids,JLT/Marina,9,1590.0,3,1,1,1,1,1,0,0,0,0,1,3,8.4,Too many apps to manage,5,5,5,3,5,5,3,1,Family car,One pet,4,250.0,AED 200-299,Annual subscription,1,2,0,3,0,0,0,0,0,3,1,Transparent pricing,1,1
LP0095,Busy Professional,Male,28,British/Western,3,11000.0,Couple no kids,JLT/Marina,6,730.0,4,1,1,1,1,1,0,0,0,1,1,3,7.9,Hard to book and track,4,3,3,4,3,3,2,2,Own car,One pet,4,250.0,AED 200-299,Pay per use + discount,0,0,1,2,3,0,0,0,0,5,3,Free trial,1,1
LP0096,Busy Professional,Female,29,Indian,4,26000.0,Couple no kids,JLT/Marina,8,820.0,3,1,1,1,1,0,1,1,1,1,2,3,7.5,Too many apps to manage,4,5,4,3,5,3,2,1,Family car,No pets,5,320.0,AED 300-399,Annual subscription,2,3,0,1,0,0,0,0,0,3,2,Peer recommendation,3,1
LP0097,Nuclear Family,Female,43,Arab,3,11200.0,Family with kids,International City/Al Quoz,8,1970.0,4,1,1,1,1,1,1,0,0,1,1,3,7.2,Unreliable quality/timing,4,5,4,5,5,4,4,3,No car,No pets,5,330.0,AED 300-399,Pay per use + discount,2,0,1,3,0,0,0,0,0,4,2,Transparent pricing,2,1
LP0098,Busy Professional,Male,36,Filipino,2,5000.0,Flatmates,JLT/Marina,8,600.0,5,0,1,0,1,1,1,0,1,1,1,4,9.9,Too many apps to manage,5,5,4,3,5,4,2,1,Own car,No pets,4,290.0,AED 200-299,Monthly subscription,2,3,0,1,0,0,0,0,0,4,1,Free trial,1,1
LP0099,Nuclear Family,Male,34,Indian,2,7700.0,Family with kids,Mirdif/Sports City,8,2480.0,3,1,1,1,1,1,1,0,0,0,3,4,7.2,Unreliable quality/timing,4,5,4,3,4,4,5,2,Family car,No pets,5,240.0,AED 200-299,Monthly subscription,2,3,0,0,0,1,0,0,0,4,0,Transparent pricing,2,1
LP0100,Budget Expat,Female,32,Indian,3,17200.0,Flatmates,Palm/Emirates Hills,7,250.0,2,0,1,1,1,0,0,0,0,0,2,2,7.1,No cross-service loyalty,5,3,3,2,3,2,2,2,No car,No pets,3,100.0,AED 100-199,Monthly subscription,2,3,0,1,0,0,0,0,0,2,1,Free trial,2,0
LP0101,Budget Expat,Male,25,Pakistani,3,18500.0,Family with kids,Deira/Bur Dubai,3,440.0,3,1,1,1,1,1,0,0,0,0,5,2,2.3,Too expensive,3,3,2,2,2,3,2,2,No car,No pets,4,190.0,AED 100-199,Pay per use + discount,1,0,0,0,2,0,3,0,0,3,1,Free trial,1,0
LP0102,Nuclear Family,Male,31,Filipino,4,33500.0,Family with kids,Downtown/Business Bay,9,3040.0,4,0,1,0,1,1,1,0,0,0,3,3,8.6,Too many apps to manage,4,5,5,3,5,3,2,2,Own car,No pets,5,450.0,AED 400-499,Pay per use + discount,1,3,0,2,0,0,0,0,0,3,0,Peer recommendation,3,1
LP0103,Budget Expat,Male,28,Pakistani,2,9400.0,Couple no kids,International City/Al Quoz,6,290.0,2,1,0,1,1,0,0,0,0,0,4,1,4.8,Too many apps to manage,3,2,2,1,4,3,1,1,No car,No pets,2,1140.0,AED 750+,Flexible credits,3,0,0,1,2,0,0,0,0,2,1,Transparent pricing,4,0
LP0104,Budget Expat,Female,30,Emirati,1,2200.0,Family with kids,Deira/Bur Dubai,3,480.0,2,1,1,1,0,0,1,1,1,1,4,2,6.1,No personalisation,4,5,1,1,3,4,3,2,No car,No pets,2,240.0,AED 200-299,Monthly subscription,1,0,0,0,2,0,0,3,0,3,0,Verified partners,3,0
LP0105,Nuclear Family,Female,38,Indian,2,6300.0,Couple no kids,International City/Al Quoz,6,1130.0,5,0,1,0,0,0,1,1,1,0,2,4,6.1,Unreliable quality/timing,5,4,3,3,5,5,3,1,Own car,One pet,5,430.0,AED 400-499,Annual subscription,3,0,0,2,1,0,0,0,0,3,3,Verified partners,1,1
LP0106,Nuclear Family,Female,38,Arab,3,13900.0,Family with kids,Mirdif/Sports City,8,1450.0,2,1,1,1,0,0,0,0,1,0,4,3,7.8,No personalisation,4,4,5,4,3,2,2,3,No car,No pets,5,280.0,AED 200-299,Annual subscription,3,1,2,0,0,0,0,0,0,2,3,Data privacy,3,0
LP0107,Busy Professional,Female,36,Indian,1,3800.0,Family with kids,Downtown/Business Bay,9,980.0,3,1,1,1,1,0,1,1,0,0,3,3,6.2,Too many apps to manage,5,5,3,3,4,4,2,2,No car,No pets,4,240.0,AED 200-299,Monthly subscription,1,0,0,3,2,0,0,0,0,2,2,Transparent pricing,3,0
LP0108,Nuclear Family,Female,27,Indian,3,10500.0,Family with kids,Mirdif/Sports City,7,1430.0,2,1,1,1,1,1,1,1,1,1,2,3,8.0,Hard to book and track,3,5,5,2,5,4,2,2,Own car,One pet,4,370.0,AED 300-399,Annual subscription,2,3,0,1,0,0,0,0,0,3,2,Verified partners,1,1
LP0109,Budget Expat,Male,34,Indian,3,16800.0,Flatmates,International City/Al Quoz,6,10900.0,1,0,0,1,0,1,0,0,1,0,1,3,7.1,No personalisation,5,2,2,1,5,3,2,1,No car,No pets,4,160.0,AED 100-199,Pay per use + discount,0,0,0,1,2,0,0,3,0,2,1,Data privacy,3,1
LP0110,Budget Expat,Female,29,Indian,1,4700.0,Flatmates,International City/Al Quoz,4,520.0,2,1,1,1,1,1,1,0,0,0,5,2,7.1,Too expensive,4,2,3,2,5,3,2,3,No car,No pets,4,140.0,AED 100-199,Pay per use + discount,0,0,0,1,2,0,3,0,0,3,2,Verified partners,2,0
LP0111,Budget Expat,Female,31,Indian,3,16700.0,Flatmates,International City/Al Quoz,3,900.0,3,1,0,1,1,0,1,0,0,1,3,2,6.5,Too many apps to manage,3,3,3,3,4,2,1,1,No car,One pet,4,130.0,AED 100-199,Pay per use + discount,3,0,2,1,0,0,0,0,0,3,1,Transparent pricing,3,0
LP0112,Nuclear Family,Female,36,Arab,1,4100.0,Couple no kids,JLT/Marina,6,2310.0,4,1,1,1,1,0,1,1,0,1,2,5,6.2,No personalisation,5,4,5,3,5,2,4,2,Family car,No pets,5,240.0,AED 200-299,Monthly subscription,3,2,0,1,0,0,0,0,0,3,3,Free trial,2,1
LP0113,Premium Resident,Female,34,Indian,4,23300.0,Living alone,Other,5,1800.0,2,1,1,1,1,1,1,0,1,1,1,2,7.9,No personalisation,4,4,4,3,3,4,4,2,Own car,No pets,5,820.0,AED 750+,Pay per use + discount,0,2,0,0,1,3,0,0,0,3,2,Data privacy,1,1
LP0114,Nuclear Family,Male,30,Other,3,15300.0,Family with kids,Other,7,2190.0,4,0,1,0,1,1,1,0,0,0,2,3,8.2,Too many apps to manage,3,4,5,5,5,1,4,1,Family car,One pet,3,160.0,AED 100-199,Flexible credits,0,3,2,1,0,0,0,0,0,3,3,Free trial,3,0
LP0115,Premium Resident,Male,39,British/Western,5,74400.0,Couple no kids,Palm/Emirates Hills,7,2570.0,5,1,1,0,1,1,0,0,1,1,2,3,8.7,Unreliable quality/timing,3,2,3,3,2,3,2,1,Family car,No pets,4,490.0,AED 400-499,Monthly subscription,0,2,3,0,1,0,0,0,0,3,2,Verified partners,4,1
LP0116,Nuclear Family,Female,43,Emirati,3,18400.0,Family with kids,Mirdif/Sports City,7,3960.0,4,1,1,1,1,1,1,1,0,0,2,4,10.0,Too many apps to manage,4,4,4,2,5,4,3,3,Family car,One pet,4,330.0,AED 300-399,Monthly subscription,3,0,0,1,2,0,0,0,0,3,2,Free trial,1,1
LP0117,Busy Professional,Female,28,Indian,4,30100.0,Living alone,Downtown/Business Bay,4,860.0,4,1,1,1,1,1,0,1,1,0,5,4,8.0,Too many apps to manage,4,3,3,2,3,4,2,2,Family car,No pets,5,390.0,AED 300-399,Monthly subscription,3,2,0,0,1,0,0,0,0,5,2,Verified partners,2,1
LP0118,Budget Expat,Male,26,Indian,1,2200.0,Couple no kids,International City/Al Quoz,6,750.0,3,1,0,1,0,0,1,0,0,0,3,2,5.6,Too many apps to manage,5,4,2,1,4,2,4,2,No car,One pet,4,150.0,AED 100-199,Pay per use + discount,3,0,0,2,0,1,0,0,0,3,2,Transparent pricing,4,0
LP0119,Premium Resident,Male,53,Arab,5,73700.0,Family with kids,Mirdif/Sports City,9,5300.0,3,1,1,1,1,0,1,1,1,1,2,4,8.8,Unreliable quality/timing,3,4,3,5,5,3,3,2,Family car,One pet,5,770.0,AED 750+,Flexible credits,3,0,2,1,0,0,0,0,0,4,3,Data privacy,4,1
LP0120,Nuclear Family,Female,45,Filipino,4,24500.0,Family with kids,Mirdif/Sports City,4,5500.0,3,1,1,1,1,1,1,1,0,0,2,4,6.8,Too many apps to manage,4,4,4,3,4,3,3,3,Family car,One pet,5,200.0,AED 200-299,Pay per use + discount,3,2,0,1,0,0,0,0,0,3,2,Cancellation policy,4,1
LP0121,Nuclear Family,Male,42,Arab,4,34100.0,Family with kids,Palm/Emirates Hills,5,3090.0,4,0,1,0,1,1,1,1,0,1,2,3,8.1,Hard to book and track,4,5,4,2,4,3,4,2,No car,Multiple pets,5,580.0,AED 500-749,Annual subscription,1,3,0,0,0,2,0,0,0,4,1,Free trial,2,1
LP0122,Budget Expat,Female,26,Indian,1,3600.0,Flatmates,Deira/Bur Dubai,3,360.0,3,1,1,1,0,0,1,1,0,0,4,2,2.5,Too expensive,3,2,3,3,4,2,1,2,No car,No pets,1,190.0,AED 100-199,Pay per use + discount,0,3,2,1,0,0,0,0,0,2,2,Peer recommendation,3,0
LP0123,Nuclear Family,Male,32,Indian,3,16200.0,Couple no kids,International City/Al Quoz,10,3280.0,4,1,1,1,1,0,1,0,0,0,2,4,8.1,Too many apps to manage,4,5,5,1,4,4,2,1,Family car,No pets,5,620.0,AED 500-749,Monthly subscription,1,2,0,0,3,0,0,0,0,3,2,Transparent pricing,4,1
LP0124,Busy Professional,Male,36,Filipino,3,17500.0,Living alone,JLT/Marina,7,1920.0,5,1,0,1,0,1,0,1,1,1,2,2,9.3,Too many apps to manage,4,4,4,4,5,4,1,2,No car,One pet,5,200.0,AED 200-299,Pay per use + discount,0,3,2,1,0,0,0,0,0,4,3,Peer recommendation,3,1
LP0125,Nuclear Family,Female,34,Filipino,3,14900.0,Family with kids,JLT/Marina,5,2010.0,5,1,1,1,1,0,1,0,0,0,2,4,7.5,Unreliable quality/timing,4,5,5,3,4,4,3,2,Family car,No pets,4,280.0,AED 200-299,Monthly subscription,1,2,0,0,3,0,0,0,0,2,1,Peer recommendation,3,1
LP0126,Nuclear Family,Female,36,Indian,3,10700.0,Couple no kids,Downtown/Business Bay,9,1860.0,4,1,1,0,1,1,0,0,0,0,2,1,8.4,Too many apps to manage,4,5,4,3,3,2,4,2,Family car,No pets,4,230.0,AED 200-299,Flexible credits,1,2,0,0,0,3,0,0,0,3,3,Peer recommendation,3,1
LP0127,Premium Resident,Male,45,Arab,5,61500.0,Family with kids,Other,2,6290.0,3,1,1,1,0,1,1,0,0,0,2,3,5.6,No personalisation,4,4,3,3,3,3,2,4,Own car,No pets,5,740.0,AED 500-749,Monthly subscription,1,0,0,3,0,0,2,0,0,5,1,Transparent pricing,4,1
LP0128,Budget Expat,Male,29,Indian,1,4300.0,Couple no kids,International City/Al Quoz,5,290.0,2,1,1,0,0,0,0,0,0,1,1,2,6.9,Too expensive,3,2,3,2,4,3,1,2,No car,No pets,4,130.0,AED 100-199,Pay per use + discount,0,3,0,1,2,0,0,0,0,2,1,Transparent pricing,1,0
LP0129,Nuclear Family,Male,25,Indian,4,34000.0,Family with kids,Mirdif/Sports City,6,2150.0,2,1,1,1,1,1,1,1,0,0,3,3,8.5,No personalisation,4,5,4,3,5,3,3,2,No car,No pets,5,350.0,AED 300-399,Annual subscription,2,3,0,1,0,0,0,0,0,4,1,Verified partners,3,1
LP0130,Nuclear Family,Female,32,Indian,2,7400.0,Family with kids,Palm/Emirates Hills,8,1320.0,2,1,1,1,1,0,1,1,1,0,4,2,5.8,No personalisation,5,4,5,3,5,3,2,3,Own car,One pet,3,350.0,AED 300-399,Annual subscription,3,1,0,2,0,0,0,0,0,2,1,Verified partners,4,0
LP0131,Premium Resident,Prefer not to say,28,Other,5,51600.0,Living alone,JLT/Marina,6,8380.0,3,1,1,1,1,1,0,1,1,1,2,2,5.1,Too many apps to manage,4,4,3,5,3,5,4,4,Own car,Multiple pets,5,380.0,AED 300-399,Pay per use + discount,0,0,2,0,1,0,3,0,0,4,3,Data privacy,2,1
LP0132,Premium Resident,Male,43,British/Western,5,68800.0,Family with kids,Palm/Emirates Hills,4,9580.0,3,1,1,1,1,1,1,0,1,0,2,2,7.2,Too many apps to manage,4,4,4,3,4,4,1,2,Own car,One pet,4,560.0,AED 500-749,Flexible credits,1,3,0,2,0,0,0,0,0,3,2,Free trial,4,1
LP0133,Budget Expat,Female,29,Pakistani,3,13500.0,Family with kids,International City/Al Quoz,4,270.0,2,0,0,1,0,0,0,0,1,0,4,2,5.5,Too many apps to manage,2,3,2,2,4,3,1,1,Own car,No pets,3,200.0,AED 200-299,Annual subscription,0,0,0,1,3,0,0,2,0,3,1,Transparent pricing,3,0
LP0134,Nuclear Family,Male,48,Indian,4,22000.0,Family with kids,JLT/Marina,6,1670.0,2,1,1,0,1,0,1,0,1,0,2,5,7.0,Too many apps to manage,4,3,4,2,5,3,3,2,Family car,One pet,4,290.0,AED 200-299,Monthly subscription,0,2,0,1,0,3,0,0,0,4,2,Free trial,3,1
LP0135,Budget Expat,Male,32,Pakistani,2,8500.0,Family with kids,International City/Al Quoz,4,280.0,1,1,0,0,1,1,1,0,1,1,3,1,4.8,Too expensive,3,3,3,2,4,2,1,2,No car,No pets,3,160.0,AED 100-199,Monthly subscription,3,0,0,1,0,0,0,2,0,3,0,Peer recommendation,3,0
LP0136,Budget Expat,Male,31,Filipino,2,5300.0,Flatmates,International City/Al Quoz,5,420.0,2,1,1,0,1,0,1,0,1,0,2,1,5.5,Too expensive,5,3,1,2,4,2,2,1,No car,One pet,3,120.0,AED 100-199,Flexible credits,3,0,0,1,0,0,0,2,0,3,2,Verified partners,3,0
LP0137,Busy Professional,Male,37,Indian,4,23700.0,Couple no kids,JLT/Marina,9,1110.0,4,0,1,1,1,1,1,0,1,0,2,4,9.9,Unreliable quality/timing,4,5,4,3,5,3,4,3,No car,No pets,4,200.0,AED 200-299,Monthly subscription,1,0,0,2,0,3,0,0,0,4,0,Free trial,2,1
LP0138,Busy Professional,Female,32,British/Western,3,12500.0,Flatmates,JLT/Marina,9,1110.0,3,1,1,1,1,1,1,0,1,0,1,4,10.0,Too many apps to manage,4,4,3,3,5,4,2,1,Own car,No pets,2,550.0,AED 500-749,Annual subscription,2,0,0,1,3,0,0,0,0,4,0,Data privacy,2,1
LP0139,Busy Professional,Male,30,Indian,4,30500.0,Couple no kids,Other,5,1560.0,5,1,1,1,1,1,1,0,0,0,2,2,8.5,Too expensive,4,3,2,3,4,2,2,1,No car,Multiple pets,5,310.0,AED 300-399,Flexible credits,2,0,3,1,0,0,0,0,0,5,1,Free trial,2,1
LP0140,Nuclear Family,Female,45,Indian,2,6800.0,Family with kids,Mirdif/Sports City,7,1560.0,5,1,1,0,1,0,1,1,0,0,2,3,7.9,Hard to book and track,5,5,3,2,5,2,3,2,No car,One pet,5,450.0,AED 400-499,Pay per use + discount,2,3,0,1,0,0,0,0,0,3,2,Peer recommendation,3,1
LP0141,Budget Expat,Male,26,Filipino,4,29600.0,Family with kids,International City/Al Quoz,4,630.0,2,1,1,1,1,1,0,0,1,0,1,3,4.1,Too expensive,3,2,2,2,3,1,2,2,No car,No pets,4,150.0,AED 100-199,Monthly subscription,0,3,0,1,0,0,0,2,0,3,0,Verified partners,4,1
LP0142,Budget Expat,Female,33,Indian,3,18700.0,Flatmates,Deira/Bur Dubai,6,420.0,3,0,0,1,1,0,0,0,0,0,5,4,3.1,Unreliable quality/timing,4,2,3,2,2,1,2,1,Family car,No pets,3,220.0,AED 200-299,Pay per use + discount,2,1,3,0,0,0,0,0,0,3,3,Transparent pricing,4,0
LP0143,Nuclear Family,Prefer not to say,41,Indian,2,5100.0,Family with kids,Downtown/Business Bay,7,2950.0,4,1,1,1,1,1,1,1,0,0,3,4,8.2,Unreliable quality/timing,4,4,3,4,5,3,4,2,Own car,One pet,4,300.0,AED 300-399,Monthly subscription,3,0,2,1,0,0,0,0,0,2,0,Verified partners,2,0
LP0144,Budget Expat,Female,23,Filipino,2,8200.0,Living alone,Deira/Bur Dubai,7,250.0,3,1,1,0,1,0,1,1,0,0,2,4,5.6,Unreliable quality/timing,4,2,2,2,3,2,3,1,No car,No pets,1,170.0,AED 100-199,Pay per use + discount,0,0,0,2,3,1,0,0,0,4,1,Data privacy,3,0
LP0145,Nuclear Family,Male,40,Indian,5,60600.0,Family with kids,JLT/Marina,4,3850.0,5,1,1,1,1,1,1,1,0,0,3,4,5.8,No personalisation,4,5,4,3,5,3,4,2,Own car,Multiple pets,3,510.0,AED 500-749,Annual subscription,2,0,0,1,0,3,0,0,0,3,3,Peer recommendation,2,0
LP0146,Busy Professional,Female,43,British/Western,4,21100.0,Living alone,Downtown/Business Bay,9,720.0,4,0,1,0,1,1,1,0,0,0,3,3,5.5,No personalisation,4,4,3,5,4,4,3,1,Own car,No pets,4,360.0,AED 300-399,Monthly subscription,2,0,1,3,0,0,0,0,0,2,3,Verified partners,3,0
LP0147,Nuclear Family,Male,45,Indian,2,6500.0,Family with kids,Downtown/Business Bay,7,1530.0,3,0,1,1,1,1,1,1,0,1,2,4,6.5,Hard to book and track,4,4,5,3,4,4,4,1,Own car,No pets,2,220.0,AED 200-299,Monthly subscription,2,1,0,0,0,3,0,0,0,5,2,Transparent pricing,2,0
LP0148,Busy Professional,Male,29,British/Western,4,34400.0,Living alone,Palm/Emirates Hills,5,910.0,4,1,1,1,0,1,0,0,1,1,3,4,6.6,Too many apps to manage,4,4,5,4,4,3,1,2,Own car,One pet,4,410.0,AED 400-499,Monthly subscription,2,1,3,0,0,0,0,0,0,4,2,Free trial,2,1
LP0149,Nuclear Family,Female,29,Pakistani,4,20900.0,Family with kids,Mirdif/Sports City,6,1620.0,3,1,1,1,1,0,0,0,0,0,1,2,10.0,Too many apps to manage,4,5,5,3,5,3,4,3,Family car,No pets,4,380.0,AED 300-399,Annual subscription,1,3,0,2,0,0,0,0,0,3,3,Transparent pricing,2,1
LP0150,Premium Resident,Male,40,Other,4,25000.0,Family with kids,Other,4,3290.0,2,1,1,1,1,1,0,0,1,1,3,3,6.7,No cross-service loyalty,3,4,4,3,4,4,4,2,Own car,One pet,5,650.0,AED 500-749,Flexible credits,3,0,0,2,0,1,0,0,0,3,3,Transparent pricing,2,1
LP0151,Budget Expat,Male,25,Filipino,2,9600.0,Flatmates,Deira/Bur Dubai,4,680.0,2,1,1,0,1,1,1,1,1,0,2,3,4.4,Too many apps to manage,2,3,2,3,4,2,1,2,No car,No pets,3,150.0,AED 100-199,Monthly subscription,0,0,3,1,0,0,0,2,0,4,0,Free trial,3,0
LP0152,Premium Resident,Male,41,Emirati,5,73700.0,Family with kids,Other,8,11610.0,2,1,0,1,0,1,1,1,0,1,2,3,6.6,Too many apps to manage,5,3,4,4,2,4,2,3,Own car,One pet,5,950.0,AED 750+,Flexible credits,0,1,3,0,2,0,0,0,0,5,3,Peer recommendation,4,1
LP0153,Budget Expat,Male,28,Indian,2,7000.0,Couple no kids,Deira/Bur Dubai,5,280.0,1,1,1,0,1,0,0,0,0,0,3,3,4.8,No cross-service loyalty,3,2,4,4,3,2,1,1,Family car,No pets,3,190.0,AED 100-199,Pay per use + discount,0,1,2,3,0,0,0,0,0,2,1,Transparent pricing,2,0
LP0154,Busy Professional,Female,32,Arab,4,25200.0,Living alone,Deira/Bur Dubai,7,470.0,4,1,1,0,0,1,0,1,0,0,2,4,9.3,No personalisation,4,5,4,3,3,3,1,1,No car,No pets,5,270.0,AED 200-299,Flexible credits,1,2,0,3,0,0,0,0,0,5,3,Free trial,2,1
LP0155,Premium Resident,Female,38,Arab,5,71400.0,Flatmates,Palm/Emirates Hills,8,8800.0,3,1,1,1,0,1,1,0,1,1,3,3,6.7,No personalisation,3,4,3,5,3,3,5,1,Own car,No pets,4,1120.0,AED 750+,Monthly subscription,3,0,1,0,0,2,0,0,0,4,2,Peer recommendation,4,1
LP0156,Premium Resident,Female,32,Indian,5,50100.0,Living alone,Other,5,7610.0,3,1,1,1,1,1,1,1,0,0,2,3,9.6,No cross-service loyalty,4,3,3,5,3,4,5,2,Own car,One pet,5,1010.0,AED 750+,Annual subscription,0,0,1,0,3,2,0,0,0,4,3,Data privacy,3,1
